datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
2025-08-05 05:00:00+00:00,29.4,73,23.9,32.5,0.2,0.2,0.0,1003.6,100,20.0,248,57.6,20.0,228.0,6.4,11.1,64.0,0.68,65.0,3.55
2025-08-05 06:00:00+00:00,29.7,70,23.7,32.7,0.1,0.1,0.0,1003.4,100,19.9,245,58.2,20.2,197.0,4.7,11.3,69.0,0.65,66.0,5.35
2025-08-05 07:00:00+00:00,30.1,68,23.6,33.1,0.1,0.1,0.0,1002.9,100,20.6,244,58.4,20.6,194.0,4.0,11.0,70.0,0.66,65.0,5.05
2025-08-05 08:00:00+00:00,29.8,70,23.6,32.6,0.2,0.2,0.0,1002.6,100,20.9,243,59.1,21.1,204.0,3.9,10.3,69.0,0.66,64.0,5.55
2025-08-05 09:00:00+00:00,29.5,71,23.7,32.4,0.1,0.1,0.0,1002.3,100,20.0,238,56.8,20.9,217.0,4.3,9.8,67.0,0.67,62.0,3.95
2025-08-05 10:00:00+00:00,29.3,72,23.7,32.4,0.1,0.1,0.0,1002.1,100,19.5,236,54.4,20.5,231.0,5.2,9.7,64.0,0.68,63.0,3.0
2025-08-05 11:00:00+00:00,29.2,72,23.6,32.1,0.1,0.1,0.0,1001.7,100,19.9,235,51.9,20.2,247.0,6.6,9.8,60.0,0.67,63.0,1.75
2025-08-05 12:00:00+00:00,28.9,73,23.5,31.9,0.2,0.2,0.0,1001.5,100,19.5,232,57.5,21.6,265.0,8.3,9.8,56.0,0.68,61.0,0.7
2025-08-05 13:00:00+00:00,28.4,77,23.9,32.0,0.2,0.2,0.0,1001.7,100,16.2,226,51.8,21.5,288.0,12.3,10.0,50.0,0.67,54.0,0.2
2025-08-05 14:00:00+00:00,28.0,80,24.2,32.0,0.1,0.1,0.0,1001.9,100,14.7,234,47.5,21.2,312.0,17.6,10.2,43.0,0.68,44.0,0.0
2025-08-05 15:00:00+00:00,27.8,81,24.3,32.0,0.0,0.0,0.0,1002.3,100,14.5,234,46.2,22.9,321.0,20.9,10.2,38.0,0.71,37.0,0.0
2025-08-05 16:00:00+00:00,27.5,83,24.4,31.5,0.0,0.0,0.0,1002.9,100,15.6,236,44.5,22.2,306.0,20.4,10.0,38.0,0.69,34.0,0.0
2025-08-05 17:00:00+00:00,27.3,84,24.4,31.5,0.0,0.0,0.0,1003.6,100,14.8,238,43.5,21.5,276.0,17.8,9.7,40.0,0.71,33.0,0.0
2025-08-05 18:00:00+00:00,27.2,85,24.4,31.4,0.0,0.0,0.0,1003.7,97,14.6,240,41.9,20.9,244.0,15.0,9.2,43.0,0.7,32.0,0.0
2025-08-05 19:00:00+00:00,26.7,88,24.5,31.0,0.1,0.1,0.0,1003.5,100,14.6,241,40.4,20.1,210.0,12.3,8.4,45.0,0.71,31.0,0.0
2025-08-05 20:00:00+00:00,26.7,88,24.6,31.0,0.1,0.1,0.0,1003.2,100,14.9,247,39.1,19.0,174.0,9.5,7.4,47.0,0.72,31.0,0.0
2025-08-05 21:00:00+00:00,26.4,89,24.3,30.3,0.0,0.0,0.0,1002.5,100,15.8,251,38.0,18.1,149.0,7.3,6.7,49.0,0.71,31.0,0.0
2025-08-05 22:00:00+00:00,26.3,89,24.4,30.3,0.0,0.0,0.0,1002.4,100,15.9,255,37.7,17.5,137.0,6.1,6.3,49.0,0.7,30.0,0.0
2025-08-05 23:00:00+00:00,26.3,89,24.4,30.4,0.0,0.0,0.0,1002.2,38,15.3,261,37.0,17.2,135.0,5.5,6.3,49.0,0.69,29.0,0.0
2025-08-06 00:00:00+00:00,26.2,90,24.3,30.4,0.1,0.1,0.0,1002.5,33,14.2,261,37.5,17.1,150.0,5.7,6.6,50.0,0.61,33.0,0.0
2025-08-06 01:00:00+00:00,27.0,88,24.8,31.6,0.0,0.0,0.0,1002.3,19,13.2,256,39.9,17.5,198.0,7.5,7.8,49.0,0.63,38.0,0.0
2025-08-06 02:00:00+00:00,27.3,84,24.3,31.6,0.0,0.0,0.0,1002.9,13,14.0,250,44.2,19.4,262.0,9.9,9.5,47.0,0.59,46.0,0.25
2025-08-06 03:00:00+00:00,28.1,76,23.5,31.5,0.0,0.0,0.0,1003.3,39,16.2,253,52.5,20.8,301.0,11.0,10.8,48.0,0.58,53.0,1.05
2025-08-06 04:00:00+00:00,28.8,72,23.2,31.7,0.1,0.1,0.0,1003.7,54,18.4,249,69.8,24.4,289.0,9.5,11.4,55.0,0.59,59.0,2.5
2025-08-06 05:00:00+00:00,29.2,71,23.3,32.1,0.1,0.1,0.0,1004.0,65,18.8,243,58.8,21.0,252.0,6.6,11.7,64.0,0.62,64.0,3.85
2025-08-06 06:00:00+00:00,29.3,71,23.5,32.3,0.2,0.2,0.0,1003.9,80,19.6,242,59.8,21.4,224.0,4.4,11.7,71.0,0.63,66.0,5.8
2025-08-06 07:00:00+00:00,29.8,69,23.5,33.2,0.2,0.2,0.0,1003.8,66,18.8,238,55.5,20.5,218.0,3.7,11.5,73.0,0.64,64.0,5.85
2025-08-06 08:00:00+00:00,30.0,68,23.5,33.6,0.1,0.1,0.0,1003.3,73,18.1,233,56.1,21.0,221.0,3.6,11.0,74.0,0.66,60.0,4.85
2025-08-06 09:00:00+00:00,30.1,68,23.5,34.1,0.2,0.2,0.0,1002.5,89,18.3,231,53.8,20.8,231.0,4.0,10.7,72.0,0.66,56.0,5.1
2025-08-06 10:00:00+00:00,29.5,72,23.8,32.8,0.1,0.1,0.0,1002.2,45,18.3,232,52.4,20.8,248.0,4.4,10.6,69.0,0.66,52.0,3.8
2025-08-06 11:00:00+00:00,29.6,71,23.9,32.9,0.2,0.2,0.0,1002.0,60,18.7,232,51.0,20.7,271.0,5.3,10.6,64.0,0.67,48.0,2.2
2025-08-06 12:00:00+00:00,29.0,74,23.9,32.3,0.3,0.3,0.0,1002.0,78,18.4,230,54.6,21.9,294.0,7.6,10.9,59.0,0.68,55.0,0.85
2025-08-06 13:00:00+00:00,28.6,76,24.0,32.1,0.1,0.1,0.0,1002.5,52,17.4,227,62.4,24.3,321.0,10.6,11.1,53.0,0.69,51.0,0.2
2025-08-06 14:00:00+00:00,28.1,79,24.1,32.0,0.0,0.0,0.0,1002.9,22,15.3,232,52.7,22.2,349.0,14.7,11.5,46.0,0.72,45.0,0.0
2025-08-06 15:00:00+00:00,27.6,83,24.4,31.9,0.0,0.0,0.0,1003.3,9,13.7,230,47.6,22.4,360.0,17.9,11.7,40.0,0.72,41.0,0.0
2025-08-06 16:00:00+00:00,27.3,84,24.4,31.7,0.0,0.0,0.0,1003.7,20,13.4,230,52.4,24.1,344.0,19.4,11.8,37.0,0.71,41.0,0.0
2025-08-06 17:00:00+00:00,27.1,86,24.5,31.8,0.0,0.0,0.0,1004.3,28,12.0,231,56.5,25.7,312.0,19.8,11.8,37.0,0.68,43.0,0.0
2025-08-06 18:00:00+00:00,27.0,86,24.5,31.6,0.0,0.0,0.0,1004.2,31,12.3,240,51.8,24.6,277.0,19.3,11.5,37.0,0.63,44.0,0.0
2025-08-06 19:00:00+00:00,26.7,88,24.6,31.4,0.1,0.1,0.0,1003.9,37,11.7,252,50.2,23.7,241.0,17.3,10.7,38.0,0.62,44.0,0.0
2025-08-06 20:00:00+00:00,26.6,89,24.6,31.4,0.1,0.1,0.0,1003.3,31,11.7,259,48.7,22.6,203.0,14.3,9.7,41.0,0.62,43.0,0.0
2025-08-06 21:00:00+00:00,26.4,90,24.6,31.3,0.0,0.0,0.0,1002.7,29,11.2,265,46.8,21.5,175.0,11.8,8.9,43.0,0.63,41.0,0.0
2025-08-06 22:00:00+00:00,26.3,90,24.6,30.9,0.0,0.0,0.0,1002.3,51,12.1,267,44.9,20.5,158.0,10.0,8.4,44.0,0.63,38.0,0.0
2025-08-06 23:00:00+00:00,26.1,91,24.6,30.7,0.0,0.0,0.0,1002.7,40,12.6,265,42.6,19.4,151.0,8.7,8.0,44.0,0.64,35.0,0.0
2025-08-07 00:00:00+00:00,26.2,91,24.6,30.8,0.0,0.0,0.0,1003.1,35,12.5,262,38.9,18.3,165.0,8.1,8.2,45.0,0.64,33.0,0.0
2025-08-07 01:00:00+00:00,26.8,92,25.4,32.3,0.1,0.1,0.0,1003.0,87,9.9,266,36.4,17.8,221.0,9.1,9.3,45.0,0.64,34.0,0.0
2025-08-07 02:00:00+00:00,27.2,88,25.1,32.2,0.1,0.1,0.0,1003.8,92,12.1,263,37.6,19.2,298.0,10.9,10.9,45.0,0.6,36.0,0.25
2025-08-07 03:00:00+00:00,27.8,83,24.6,32.1,0.1,0.1,0.0,1004.2,60,14.4,261,42.6,18.7,343.0,11.6,12.2,48.0,0.56,39.0,1.05
2025-08-07 04:00:00+00:00,28.7,76,24.1,32.5,0.1,0.1,0.0,1004.6,76,16.2,251,45.4,18.9,323.0,9.9,12.8,55.0,0.56,44.0,2.65
2025-08-07 05:00:00+00:00,29.2,73,23.9,32.6,0.4,0.4,0.0,1004.7,91,18.1,241,48.7,19.4,271.0,7.0,13.0,65.0,0.56,50.0,4.45
2025-08-07 06:00:00+00:00,29.4,72,23.9,32.8,0.1,0.1,0.0,1004.7,77,17.8,239,53.8,20.8,231.0,4.8,13.0,73.0,0.56,56.0,6.05
2025-08-07 07:00:00+00:00,29.6,72,24.0,33.4,0.3,0.3,0.0,1004.4,67,18.2,237,54.5,21.0,221.0,3.9,12.6,77.0,0.59,60.0,6.7
2025-08-07 08:00:00+00:00,30.1,70,24.0,34.3,0.1,0.1,0.0,1003.7,74,18.4,239,59.6,22.5,223.0,3.6,11.9,78.0,0.59,64.0,6.35
2025-08-07 09:00:00+00:00,30.2,69,23.8,34.2,0.0,0.0,0.0,1002.9,44,18.3,240,61.0,22.9,232.0,3.8,11.4,77.0,0.61,66.0,5.85
2025-08-07 10:00:00+00:00,30.0,70,24.0,33.8,0.0,0.0,0.0,1002.5,54,19.0,239,69.6,25.0,250.0,4.2,11.5,74.0,0.6,68.0,4.2
2025-08-07 11:00:00+00:00,29.7,72,24.1,33.0,0.3,0.3,0.0,1002.1,68,18.8,241,65.2,24.0,274.0,5.1,11.8,69.0,0.59,69.0,2.55
2025-08-07 12:00:00+00:00,29.3,73,24.0,32.7,0.2,0.2,0.0,1002.1,48,17.8,242,61.9,23.0,292.0,6.7,12.1,64.0,0.55,67.0,1.15
2025-08-07 13:00:00+00:00,29.1,73,23.8,32.6,0.1,0.1,0.0,1002.5,40,16.8,240,62.4,23.3,300.0,10.9,12.0,56.0,0.59,61.0,0.25
2025-08-07 14:00:00+00:00,28.0,80,24.3,32.1,0.1,0.1,0.0,1002.8,9,15.1,245,58.3,23.2,303.0,16.6,12.0,44.0,0.6,52.0,0.0
2025-08-07 15:00:00+00:00,27.8,81,24.2,31.9,0.0,0.0,0.0,1003.2,19,14.4,250,49.6,23.2,301.0,20.6,11.8,36.0,0.61,44.0,0.0
2025-08-07 16:00:00+00:00,27.7,81,24.1,31.8,0.0,0.0,0.0,1003.6,16,14.0,248,48.0,23.2,296.0,21.5,11.6,34.0,0.62,40.0,0.0
2025-08-07 17:00:00+00:00,27.4,82,24.1,31.4,0.0,0.0,0.0,1004.2,18,15.1,244,45.6,22.9,285.0,20.6,11.4,34.0,0.62,37.0,0.0
2025-08-07 18:00:00+00:00,27.3,83,24.1,31.3,0.0,0.0,0.0,1004.3,14,14.3,250,44.1,22.6,267.0,18.8,10.8,36.0,0.61,34.0,0.0
2025-08-07 19:00:00+00:00,26.9,85,24.2,31.2,0.0,0.0,0.0,1004.1,27,13.4,256,42.0,21.5,233.0,15.9,9.7,39.0,0.58,31.0,0.0
2025-08-07 20:00:00+00:00,26.8,86,24.2,31.1,0.0,0.0,0.0,1003.7,33,12.8,260,38.3,19.7,192.0,12.2,8.2,43.0,0.58,29.0,0.0
2025-08-07 21:00:00+00:00,26.6,86,24.1,30.9,0.0,0.0,0.0,1003.1,39,12.5,263,35.5,18.0,161.0,9.2,7.2,46.0,0.6,27.0,0.0
2025-08-07 22:00:00+00:00,26.2,89,24.2,30.7,0.1,0.1,0.0,1002.5,33,12.2,268,33.9,17.1,146.0,7.6,6.8,47.0,0.59,26.0,0.0
2025-08-07 23:00:00+00:00,26.3,89,24.2,30.5,0.0,0.0,0.0,1002.4,28,13.3,268,33.5,16.6,143.0,6.8,6.7,48.0,0.59,25.0,0.0
2025-08-08 00:00:00+00:00,26.2,88,24.1,30.3,0.0,0.0,0.0,1002.4,43,13.7,269,34.8,16.6,156.0,6.2,6.8,49.0,0.61,29.0,0.0
2025-08-08 01:00:00+00:00,26.8,85,24.2,31.1,0.0,0.0,0.0,1002.7,53,13.4,275,35.7,16.9,203.0,7.5,7.9,49.0,0.6,32.0,0.0
2025-08-08 02:00:00+00:00,27.1,83,24.0,31.0,0.0,0.0,0.0,1003.1,40,15.0,273,38.5,18.3,267.0,9.2,9.4,49.0,0.56,37.0,0.3
2025-08-08 03:00:00+00:00,27.7,80,23.9,31.1,0.0,0.0,0.0,1003.5,36,17.3,274,43.8,19.0,304.0,9.9,10.7,51.0,0.54,41.0,1.15
2025-08-08 04:00:00+00:00,28.6,74,23.5,31.7,0.0,0.0,0.0,1004.0,39,18.3,263,46.1,19.5,286.0,8.7,11.5,57.0,0.54,43.0,2.75
2025-08-08 05:00:00+00:00,29.5,69,23.2,32.4,0.0,0.0,0.0,1004.4,41,18.7,256,47.3,19.6,241.0,6.5,11.9,64.0,0.55,45.0,4.3
2025-08-08 06:00:00+00:00,30.1,66,23.1,33.4,0.0,0.0,0.0,1004.4,55,18.8,250,47.8,19.9,208.0,4.7,12.1,70.0,0.55,47.0,5.3
2025-08-08 07:00:00+00:00,30.1,67,23.2,33.4,0.1,0.1,0.0,1004.4,50,18.5,245,50.6,20.5,202.0,3.8,11.8,74.0,0.54,50.0,6.95
2025-08-08 08:00:00+00:00,30.6,64,23.0,34.5,0.0,0.0,0.0,1004.2,86,18.3,238,49.4,19.7,208.0,3.3,11.1,76.0,0.54,52.0,7.3
2025-08-08 09:00:00+00:00,30.7,63,22.8,34.1,0.0,0.0,0.0,1003.5,45,18.7,237,50.4,19.7,218.0,3.3,10.6,75.0,0.56,53.0,6.0
2025-08-08 10:00:00+00:00,30.3,65,23.1,33.6,0.1,0.1,0.0,1003.3,56,19.3,233,48.4,19.0,235.0,3.8,10.4,71.0,0.55,52.0,4.45
2025-08-08 11:00:00+00:00,29.5,70,23.4,32.5,0.1,0.1,0.0,1003.2,53,18.5,235,46.6,18.2,257.0,4.8,10.3,64.0,0.56,49.0,2.35
2025-08-08 12:00:00+00:00,29.3,71,23.4,32.3,0.1,0.1,0.0,1003.1,53,18.3,244,56.5,20.7,268.0,6.0,10.1,59.0,0.55,61.0,1.05
2025-08-08 13:00:00+00:00,29.4,69,23.2,32.4,0.0,0.0,0.0,1003.4,42,17.5,243,51.5,19.8,259.0,8.9,10.3,53.0,0.57,54.0,0.25
2025-08-08 14:00:00+00:00,28.8,74,23.6,31.9,0.2,0.2,0.0,1003.9,65,18.1,237,44.9,18.3,240.0,12.9,10.5,45.0,0.6,43.0,0.0
2025-08-08 15:00:00+00:00,28.2,77,23.9,31.7,0.2,0.2,0.0,1004.6,44,17.5,241,40.3,18.5,226.0,15.5,10.5,39.0,0.61,35.0,0.0
2025-08-08 16:00:00+00:00,27.9,79,23.9,31.3,0.0,0.0,0.0,1005.3,100,17.7,239,37.7,17.5,229.0,15.6,10.3,38.0,0.6,31.0,0.0
2025-08-08 17:00:00+00:00,27.6,81,24.1,31.4,0.0,0.0,0.0,1006.1,97,15.9,242,35.6,16.8,237.0,14.2,9.9,40.0,0.58,28.0,0.0
2025-08-08 18:00:00+00:00,27.3,82,24.1,31.2,0.0,0.0,0.0,1006.1,98,15.1,255,33.1,16.2,234.0,12.6,9.4,42.0,0.58,26.0,0.0
2025-08-08 19:00:00+00:00,27.1,84,24.1,31.1,0.0,0.0,0.0,1005.9,96,15.0,257,30.6,15.3,207.0,10.7,8.6,44.0,0.57,24.0,0.0
2025-08-08 20:00:00+00:00,26.9,85,24.2,30.9,0.0,0.0,0.0,1005.5,23,15.2,259,29.6,14.6,168.0,8.5,7.7,46.0,0.59,23.0,0.0
2025-08-08 21:00:00+00:00,26.7,86,24.2,30.7,0.0,0.0,0.0,1005.1,45,15.3,261,29.5,14.2,139.0,6.8,7.1,47.0,0.58,23.0,0.0
2025-08-08 22:00:00+00:00,26.7,86,24.2,30.8,0.0,0.0,0.0,1004.9,57,14.3,263,29.9,14.1,129.0,5.9,6.8,48.0,0.58,23.0,0.0
2025-08-08 23:00:00+00:00,26.6,87,24.2,30.6,0.0,0.0,0.0,1004.9,57,15.1,262,29.9,14.1,128.0,5.6,6.7,48.0,0.58,24.0,0.0
2025-08-09 00:00:00+00:00,26.5,87,24.2,30.4,0.1,0.1,0.0,1004.9,63,15.6,264,27.9,13.6,128.0,5.5,6.8,49.0,0.63,23.0,0.0
2025-08-09 01:00:00+00:00,27.1,83,24.1,31.1,0.0,0.0,0.0,1004.7,85,14.6,274,29.9,14.3,173.0,7.1,8.0,48.0,0.62,27.0,0.0
2025-08-09 02:00:00+00:00,27.1,84,24.2,31.0,0.1,0.1,0.0,1005.1,64,16.0,272,34.8,16.2,235.0,9.3,9.7,47.0,0.6,32.0,0.25
2025-08-09 03:00:00+00:00,27.8,79,23.8,31.1,0.1,0.1,0.0,1005.7,91,18.2,268,39.2,17.2,273.0,10.4,11.0,48.0,0.57,37.0,1.05
2025-08-09 04:00:00+00:00,28.6,74,23.5,31.9,0.0,0.0,0.0,1006.0,77,16.7,264,45.1,18.7,261.0,9.4,11.7,51.0,0.59,41.0,2.15
2025-08-09 05:00:00+00:00,29.6,69,23.4,32.9,0.1,0.1,0.0,1006.4,97,16.2,255,45.3,18.5,226.0,7.2,12.1,56.0,0.6,45.0,2.95
2025-08-09 06:00:00+00:00,30.1,67,23.3,33.3,0.1,0.1,0.0,1006.5,98,16.3,245,46.2,18.3,199.0,5.4,12.1,61.0,0.61,48.0,3.9
2025-08-09 07:00:00+00:00,30.2,68,23.6,33.7,0.1,0.1,0.0,1006.2,100,17.9,240,49.2,19.2,194.0,4.2,11.6,66.0,0.59,49.0,5.9
2025-08-09 08:00:00+00:00,30.1,69,23.9,33.4,0.0,0.0,0.0,1005.8,98,18.2,238,47.7,19.0,199.0,3.4,10.9,70.0,0.54,48.0,7.4
2025-08-09 09:00:00+00:00,30.6,66,23.6,34.7,0.0,0.0,0.0,1005.2,71,18.0,241,45.9,18.3,208.0,3.2,10.3,71.0,0.54,47.0,6.6
2025-08-09 10:00:00+00:00,30.3,68,23.7,33.9,0.2,0.2,0.0,1004.6,82,18.6,235,50.4,19.3,225.0,4.0,10.1,67.0,0.57,47.0,4.25
2025-08-09 11:00:00+00:00,29.6,70,23.7,32.9,0.1,0.1,0.0,1004.2,92,17.8,244,44.4,17.5,247.0,5.4,10.2,60.0,0.62,46.0,2.1
2025-08-09 12:00:00+00:00,29.3,72,23.7,32.5,0.2,0.2,0.0,1003.8,98,18.5,246,48.8,19.7,262.0,8.6,11.0,49.0,0.65,49.0,0.6
2025-08-09 13:00:00+00:00,28.8,74,23.7,32.5,0.1,0.1,0.0,1004.4,100,15.2,247,49.8,20.3,265.0,10.9,11.5,45.0,0.65,45.0,0.15
2025-08-09 14:00:00+00:00,28.0,79,24.0,32.0,0.2,0.2,0.0,1004.6,100,14.2,244,44.2,19.7,262.0,14.1,12.2,41.0,0.65,38.0,0.0
2025-08-09 15:00:00+00:00,27.7,83,24.5,32.0,0.3,0.3,0.0,1004.8,100,14.4,247,40.3,19.1,256.0,16.4,12.5,37.0,0.6,33.0,0.0
2025-08-09 16:00:00+00:00,27.5,85,24.7,31.9,0.1,0.1,0.0,1005.2,100,14.4,252,36.0,18.4,251.0,17.1,12.1,36.0,0.57,29.0,0.0
2025-08-09 17:00:00+00:00,27.1,87,24.8,31.7,0.0,0.0,0.0,1005.9,100,13.3,254,34.7,18.0,244.0,16.8,11.2,35.0,0.56,26.0,0.0
2025-08-09 18:00:00+00:00,27.0,88,24.7,31.5,0.1,0.1,0.0,1006.0,98,13.5,258,33.3,17.4,229.0,15.8,10.3,36.0,0.59,24.0,0.0
2025-08-09 19:00:00+00:00,26.8,88,24.7,31.5,0.0,0.0,0.0,1005.9,99,12.5,258,32.6,16.8,199.0,13.8,9.4,38.0,0.62,23.0,0.0
2025-08-09 20:00:00+00:00,26.7,89,24.7,31.4,0.0,0.0,0.0,1005.4,99,12.3,262,31.7,16.2,161.0,11.1,8.5,40.0,0.65,23.0,0.0
2025-08-09 21:00:00+00:00,26.5,90,24.6,31.0,0.0,0.0,0.0,1004.9,100,13.2,260,30.9,15.5,134.0,8.9,7.8,42.0,0.64,23.0,0.0
2025-08-09 22:00:00+00:00,26.3,91,24.7,30.8,0.1,0.1,0.0,1004.8,92,13.6,262,30.2,15.0,121.0,7.5,7.3,43.0,0.66,23.0,0.0
2025-08-09 23:00:00+00:00,26.3,91,24.7,30.8,0.0,0.0,0.0,1004.8,87,13.7,259,29.7,14.7,117.0,6.7,7.0,44.0,0.65,22.0,0.0
2025-08-10 00:00:00+00:00,26.3,90,24.6,30.8,0.0,0.0,0.0,1004.9,75,13.4,264,33.3,15.2,131.0,6.6,7.4,44.0,0.63,29.0,0.0
2025-08-10 01:00:00+00:00,26.9,85,24.2,31.2,0.0,0.0,0.0,1004.3,29,13.1,261,32.6,15.7,178.0,8.1,8.5,43.0,0.64,31.0,0.0
2025-08-10 02:00:00+00:00,27.0,84,24.1,31.1,0.0,0.0,0.0,1004.7,45,14.1,266,36.2,17.4,241.0,10.2,9.9,42.0,0.61,33.0,0.25
2025-08-10 03:00:00+00:00,27.6,80,23.9,31.2,0.2,0.2,0.0,1005.0,48,16.7,264,41.2,18.8,278.0,10.9,11.1,44.0,0.58,37.0,1.1
2025-08-10 04:00:00+00:00,28.6,74,23.6,32.1,0.1,0.1,0.0,1005.3,47,15.7,259,44.8,19.4,262.0,9.1,11.8,52.0,0.57,43.0,2.85
2025-08-10 05:00:00+00:00,29.6,69,23.3,32.7,0.0,0.0,0.0,1005.3,65,17.1,255,48.5,20.5,220.0,6.1,12.2,62.0,0.56,49.0,4.95
2025-08-10 06:00:00+00:00,29.8,68,23.2,32.8,0.0,0.0,0.0,1005.2,100,17.5,255,53.4,22.1,190.0,3.8,12.3,70.0,0.59,54.0,7.05
2025-08-10 07:00:00+00:00,29.9,68,23.3,33.1,0.1,0.1,0.0,1004.8,100,16.6,252,53.8,22.5,189.0,3.0,12.0,73.0,0.61,55.0,6.8
2025-08-10 08:00:00+00:00,30.1,67,23.3,33.3,0.1,0.1,0.0,1004.3,100,16.7,244,54.0,22.6,200.0,3.0,11.5,74.0,0.62,54.0,7.25
2025-08-10 09:00:00+00:00,30.0,68,23.4,33.1,0.1,0.1,0.0,1003.7,97,17.5,238,53.8,22.6,214.0,3.4,11.0,72.0,0.61,53.0,6.2
2025-08-10 10:00:00+00:00,29.7,71,23.8,33.0,0.3,0.3,0.0,1003.2,87,18.7,236,51.5,21.8,229.0,4.0,10.8,68.0,0.63,51.0,3.9
2025-08-10 11:00:00+00:00,29.3,72,23.7,32.5,0.1,0.1,0.0,1002.6,95,18.4,235,51.3,21.3,246.0,5.0,10.7,61.0,0.63,49.0,2.35
2025-08-10 12:00:00+00:00,29.1,72,23.5,32.2,0.1,0.1,0.0,1002.3,47,18.2,238,51.8,21.0,260.0,7.2,11.5,54.0,0.61,52.0,0.8
2025-08-10 13:00:00+00:00,28.7,72,23.2,32.0,0.0,0.0,0.0,1003.2,15,15.9,244,48.2,20.6,271.0,9.6,11.7,49.0,0.6,50.0,0.2
2025-08-10 14:00:00+00:00,28.1,76,23.5,31.5,0.1,0.1,0.0,1003.4,54,16.2,246,48.2,21.0,279.0,12.9,12.0,43.0,0.6,46.0,0.0
2025-08-10 15:00:00+00:00,27.6,81,24.1,31.5,0.3,0.3,0.0,1003.7,43,15.2,237,48.3,21.8,279.0,15.3,12.0,38.0,0.58,43.0,0.0
2025-08-10 16:00:00+00:00,27.5,81,23.9,31.4,0.0,0.0,0.0,1004.2,27,15.0,240,45.2,21.3,268.0,16.1,11.5,36.0,0.57,40.0,0.0
2025-08-10 17:00:00+00:00,27.1,84,24.1,31.1,0.0,0.0,0.0,1004.7,27,14.6,248,45.1,21.3,249.0,15.9,10.6,36.0,0.58,38.0,0.0
2025-08-10 18:00:00+00:00,26.8,86,24.2,31.0,0.1,0.1,0.0,1005.1,36,13.6,255,43.2,20.8,226.0,14.9,9.7,37.0,0.59,36.0,0.0
2025-08-10 19:00:00+00:00,26.8,86,24.2,31.0,0.0,0.0,0.0,1005.1,44,13.5,257,42.4,20.0,196.0,12.7,8.7,39.0,0.6,34.0,0.0
2025-08-10 20:00:00+00:00,26.5,87,24.2,30.7,0.0,0.0,0.0,1004.7,23,13.8,257,39.5,18.6,162.0,9.7,7.7,42.0,0.61,33.0,0.0
2025-08-10 21:00:00+00:00,26.4,88,24.2,30.7,0.0,0.0,0.0,1004.1,35,13.4,259,37.4,17.2,137.0,7.3,6.9,44.0,0.6,32.0,0.0
2025-08-10 22:00:00+00:00,26.3,88,24.2,30.6,0.0,0.0,0.0,1003.7,37,13.6,259,35.9,16.2,123.0,6.1,6.4,45.0,0.58,31.0,0.0
2025-08-10 23:00:00+00:00,26.2,89,24.3,30.3,0.0,0.0,0.0,1003.7,39,14.5,262,35.2,15.6,117.0,5.6,6.1,44.0,0.59,30.0,0.0
2025-08-11 00:00:00+00:00,26.3,88,24.1,30.4,0.0,0.0,0.0,1003.8,16,13.9,266,36.2,15.6,131.0,5.3,6.4,45.0,0.59,34.0,0.0
2025-08-11 01:00:00+00:00,26.7,87,24.5,30.8,0.1,0.1,0.0,1003.6,100,16.0,261,38.0,16.1,182.0,7.0,7.4,44.0,0.59,38.0,0.0
2025-08-11 02:00:00+00:00,26.8,87,24.5,30.8,0.1,0.1,0.0,1004.2,100,16.1,265,43.2,17.8,251.0,9.3,8.8,42.0,0.58,44.0,0.25
2025-08-11 03:00:00+00:00,27.4,81,24.0,30.9,0.0,0.0,0.0,1004.4,82,17.5,261,48.4,19.0,293.0,10.4,9.9,42.0,0.57,50.0,1.0
2025-08-11 04:00:00+00:00,28.5,74,23.4,31.6,0.1,0.1,0.0,1004.6,74,18.4,255,52.9,19.5,278.0,9.1,10.6,47.0,0.55,55.0,2.3
2025-08-11 05:00:00+00:00,29.0,72,23.5,32.0,0.2,0.2,0.0,1004.7,99,19.4,251,54.1,19.7,235.0,6.7,11.0,53.0,0.57,59.0,3.85
2025-08-11 06:00:00+00:00,29.3,72,23.7,32.2,0.2,0.2,0.0,1004.7,100,20.2,250,54.8,20.0,203.0,4.8,11.1,58.0,0.57,61.0,4.8
2025-08-11 07:00:00+00:00,28.7,75,23.9,31.6,0.2,0.2,0.0,1004.5,100,20.8,249,55.6,20.3,197.0,4.1,10.8,59.0,0.61,61.0,5.1
2025-08-11 08:00:00+00:00,28.8,74,23.7,31.7,0.2,0.2,0.0,1004.1,100,21.0,249,54.4,20.3,201.0,4.0,10.2,59.0,0.63,58.0,4.65
2025-08-11 09:00:00+00:00,28.6,75,23.7,31.4,0.1,0.1,0.0,1003.3,100,21.4,249,52.6,20.0,212.0,4.3,9.8,57.0,0.63,56.0,3.8
2025-08-11 10:00:00+00:00,28.8,73,23.5,31.6,0.0,0.0,0.0,1002.6,68,20.5,249,52.2,20.3,230.0,4.9,9.7,55.0,0.63,54.0,2.9
